Date,avg_pairwise_corr,first_pc_share,cross_sectional_dispersion,trend_persistence,vol_level,vol_of_vol,liquidity_proxy,regime_switch_rate
2018-03-06,0.5139896741730339,0.5545921457200373,0.013051625523279263,0.02835293212566443,0.01847503775522096,0.003904086569315087,,0.38095238095238093
2018-03-07,0.5100566789961704,0.5509839596243421,0.013045589342759872,0.02592306889342344,0.01833964571710081,0.003859669938106973,,0.37209302325581395
2018-03-08,0.5062960381657712,0.5473979080974349,0.012999573920952887,0.02390516444778466,0.018222128744635326,0.0038287299288895095,,0.36363636363636365
2018-03-09,0.511402782328673,0.5530752841444984,0.013000287838013854,0.027316924443108785,0.01833569945397143,0.0037868876578020247,,0.35555555555555557
2018-03-12,0.5069660790280941,0.5492658647519749,0.013000321766522192,0.0209857252641099,0.018242366490013588,0.0037463850280883802,,0.3695652173913043
2018-03-13,0.5069756059102146,0.54927114360284,0.012923979236290304,0.024089176886944976,0.01815497142735342,0.003743917887205757,,0.3617021276595745
2018-03-14,0.5069140588160569,0.5491927626836204,0.012841164613291217,0.02986555787358901,0.01804917440793841,0.0037496743987273052,,0.3541666666666667
2018-03-15,0.5042455288012372,0.5468032932289293,0.012785707424055326,0.029658611307550604,0.01792339506297014,0.003732232097096974,,0.3673469387755102
2018-03-16,0.4979361357395255,0.5405955420554992,0.012811966517681538,0.027905398422945895,0.017853502812143356,0.003700122277590303,,0.38
2018-03-19,0.5011532782690111,0.5433077826368679,0.01275457112292992,0.02988091981671093,0.017842376253237837,0.0036872244351673212,,0.37254901960784315
2018-03-20,0.4972203005681009,0.5397628233615911,0.012760982143813512,0.024675535911043607,0.01775317663684268,0.0036525662333348444,,0.38461538461538464
2018-03-21,0.4903770821630443,0.5335153479638025,0.0128020740086418,0.02365868505855595,0.017708746372812164,0.0036309327698361687,,0.37735849056603776
2018-03-22,0.5052148705804106,0.5485262008366489,0.013037151365571292,0.024956902306305234,0.018428854432434243,0.003991000285598101,,0.3888888888888889
2018-03-23,0.5064755126386412,0.549890209972444,0.013104284769824004,0.06687709334151332,0.018610966764878913,0.0039864184914832675,,0.38181818181818183
2018-03-26,0.5143194895048159,0.5587347289517014,0.013211759862841356,0.024683203356585005,0.018946658142146296,0.00403231741434902,,0.39285714285714285
2018-03-27,0.5171186548819128,0.5620105197272239,0.013262275895783295,-0.011624886809956145,0.01912742741579083,0.004015557575959152,,0.40350877192982454
2018-03-28,0.5124584216109876,0.5582937581032182,0.013286381951564672,0.002011040859319323,0.01908141608948208,0.003985612438843944,,0.39655172413793105
2018-03-29,0.5132253996988388,0.5581464714069427,0.013246226952833898,-0.00041976191436215304,0.019060730934063158,0.003964276447085582,,0.4067796610169492
2018-04-02,0.5241790303738967,0.5661055863963171,0.013240891092933514,-0.019007393972889433,0.01924601935541583,0.003931865344371105,,0.4166666666666667
2018-04-03,0.5253274560122988,0.5675017361717367,0.013210435755145834,-0.03474478572094761,0.019218509892110394,0.003907274810642315,,0.4262295081967213
2018-04-04,0.525192456122922,0.5670854082219039,0.013188999987220954,-0.028799736947611922,0.019179585497221815,0.0038798137657172676,,0.41935483870967744
2018-04-05,0.5246200681407645,0.5663372847952906,0.013178067739952155,-0.02942436355396427,0.019174129367836967,0.003882767645822429,,0.41935483870967744
2018-04-06,0.5378848146421388,0.57811244159628,0.013118158101615393,-0.03821752945478742,0.019399544750705648,0.0039297501426792895,,0.43548387096774194
2018-04-09,0.5374480576004337,0.5777691971927312,0.013093740091930489,-0.04511724706842504,0.01939049207917477,0.003953394423500259,,0.45161290322580644
2018-04-10,0.5406362148675086,0.5823657940432273,0.013148339954079604,-0.039112085988089455,0.019561797858176435,0.003962267733883008,,0.45161290322580644
2018-04-11,0.5410044625052531,0.5830591626313751,0.013114130619530238,-0.049552359741858794,0.019574867308511615,0.003982722209371579,,0.46774193548387094
2018-04-12,0.5405556881907388,0.5833149776783931,0.01314868025053669,-0.05902261800197306,0.019632144254735383,0.003986819024048269,,0.4838709677419355
2018-04-13,0.5391238919688116,0.581734717841375,0.013169270528886548,-0.06959613373300867,0.019618956480965274,0.0039815719530139045,,0.5
2018-04-16,0.5340295813097612,0.5778349392509766,0.013272383397933912,-0.06692191581229259,0.019667204429757612,0.0040168625689353445,,0.5
2018-04-17,0.5359717663747271,0.5794684626251468,0.013288135619748913,-0.05808082470015851,0.019710943626425597,0.004022019254744831,,0.4838709677419355
2018-04-18,0.5321725856422451,0.5764781203319562,0.013282127955519677,-0.05608288045914633,0.019626271940302392,0.004020841655933831,,0.4838709677419355
2018-04-19,0.5184580918293525,0.5623774871270608,0.013510839523688863,-0.04971462819626462,0.019844800295097834,0.004383875432626421,,0.46774193548387094
2018-04-20,0.5203118932897255,0.5637040723710731,0.01351178650320174,-0.04810919879153022,0.019873950814978784,0.004383105527933833,,0.46774193548387094
2018-04-23,0.5185221056536564,0.5624199231957249,0.013518466041780624,-0.04750866674776117,0.01985772695644501,0.004376235219754423,,0.46774193548387094
2018-04-24,0.5181230779873645,0.5621108184681912,0.013606499519408814,-0.04621888294276784,0.019986943858851986,0.004365586969650618,,0.45161290322580644
2018-04-25,0.5160795745047583,0.5599866279537292,0.013675998088642078,-0.05381236747513717,0.02002998006251106,0.004383199951214587,,0.45161290322580644
2018-04-26,0.5162636103129148,0.5602204674510131,0.013901023717209767,-0.05435926572224485,0.020270989939799665,0.004826229893241355,,0.45161290322580644
2018-04-27,0.5203957572408761,0.5619992353656439,0.013668879292668764,-0.04651062290703366,0.0199947673025453,0.004380750377244305,,0.45161290322580644
2018-04-30,0.5202134722754259,0.561843012918758,0.013648172733885262,-0.04986493139184312,0.01999423204770259,0.004387478772541677,,0.45161290322580644
2018-05-01,0.5185937820899733,0.5597800187089915,0.013660742393795213,-0.05159737734015314,0.019978212692697634,0.004393760795400202,,0.45161290322580644
2018-05-02,0.5205589725738335,0.5613792874892239,0.013548686073510157,-0.05035143542954325,0.01993103841899076,0.00431031459746103,,0.45161290322580644
2018-05-03,0.5236635928809776,0.5640879399258557,0.01343066298613839,-0.048944184289126856,0.019860517316382446,0.004317394101849993,,0.45161290322580644
2018-05-04,0.5251734546012735,0.5656268452220005,0.013308627609407072,-0.08807060861545546,0.01971374090187028,0.004286870358590867,,0.46774193548387094
2018-05-07,0.4917293039789094,0.5382358355520368,0.013261938506750576,-0.051204229952712,0.01898464110028838,0.004303772702373591,,0.45161290322580644
2018-05-08,0.48238386777775,0.5287384827164291,0.013280373336913832,-0.04700580568606284,0.018851151811298886,0.004314448372249587,,0.43548387096774194
2018-05-09,0.4877392714199101,0.5335837800151411,0.013199471535737488,-0.05367229062642744,0.01886876230507945,0.004361634726270249,,0.43548387096774194
2018-05-10,0.44856589900174354,0.5012990369871845,0.013195070148018257,-0.023856831867272995,0.018157419671394733,0.004361337042850312,,0.41935483870967744
2018-05-11,0.44790802883101266,0.5005038738162714,0.013076807812289726,-0.032988728981866465,0.018011294081245563,0.004396359857309134,,0.41935483870967744
2018-05-14,0.44121147357915524,0.4949401327676285,0.013005729246850888,-0.03489480267222243,0.01784248046159635,0.0044379408211115984,,0.41935483870967744
2018-05-15,0.44031436075505137,0.4938920948924298,0.01307490159968444,-0.03855205833558963,0.017892085105692963,0.004362967602705657,,0.43548387096774194
2018-05-16,0.43410672830462205,0.48710724148918677,0.013007644939890586,-0.051970761741818736,0.017711660859746382,0.004395466116345985,,0.45161290322580644
2018-05-17,0.43027231213799144,0.4844830058812806,0.012884016034069091,-0.05416406910728932,0.017509189126873,0.004447614528502769,,0.45161290322580644
2018-05-18,0.42788872736859446,0.4816546334606865,0.012976925177572303,-0.04864248491275527,0.017568741764242737,0.004515939424651336,,0.45161290322580644
2018-05-21,0.4295318511401025,0.483402554588681,0.012943776322828103,-0.05125098818123926,0.01757324016048821,0.004535694681305516,,0.46774193548387094
2018-05-22,0.4274646328958048,0.48166852851675673,0.012952259973675176,-0.051104365516872974,0.017565919926336916,0.004526358119991771,,0.46774193548387094
2018-05-23,0.42641862203534603,0.4805623703896269,0.012977934261460298,-0.054324129444260336,0.017581878261622975,0.0045062471789882284,,0.4838709677419355
2018-05-24,0.41560048552939305,0.47290002200962933,0.012996784206188175,-0.06550175331767041,0.017433675542352648,0.0044880051495924935,,0.5
2018-05-25,0.40961438404054995,0.46900993505898486,0.013026000931820898,-0.0547587717477703,0.01736434977893389,0.004481466936111454,,0.4838709677419355
2018-05-29,0.40711431283629756,0.4678326123554795,0.01302128762163824,-0.06143438622430953,0.01739676135887637,0.004479531261449304,,0.4838709677419355
2018-05-30,0.41695690460424784,0.47556673693076285,0.01289221947578852,-0.08811968352185062,0.017328223474935442,0.0044241048971617025,,0.5
2018-05-31,0.4110002619342904,0.47004410852747286,0.012899041218528097,-0.0956528077440503,0.017199610130733282,0.004420871671221379,,0.5
2018-06-01,0.4146873877128316,0.47370107544425255,0.012905275053328466,-0.09745183626767581,0.01723383096256726,0.004418238088077451,,0.5161290322580645
2018-06-04,0.41104364810800803,0.4713107904198022,0.012916622522383929,-0.09835000339068146,0.017168923614843325,0.004411590153933435,,0.5161290322580645
2018-06-05,0.41154855045052585,0.4715774761030873,0.012857101527087163,-0.09954635101015201,0.0171438529862771,0.0044482549142790045,,0.532258064516129
2018-06-06,0.41792980774317906,0.47648597408268484,0.012878749840073667,-0.10218465318916696,0.017283033246925733,0.0044511741199735255,,0.5483870967741935
2018-06-07,0.41647929549617063,0.47547167166125137,0.0129274325621679,-0.11147110333175561,0.017283277357741336,0.004446855278737046,,0.5645161290322581
2018-06-08,0.4067024888352753,0.46721712871202087,0.012862900085533582,-0.11211414502332911,0.017043968152591113,0.004474278460883802,,0.5645161290322581
2018-06-11,0.4096612578201014,0.46982351236429326,0.012808367766745616,-0.11527948845967904,0.016988650382380406,0.004493148523741849,,0.5645161290322581
2018-06-12,0.4085398891856184,0.46875746199256546,0.012772892844574543,-0.12089276191927358,0.016942257025670912,0.004529103801741124,,0.5645161290322581
2018-06-13,0.4072243233971804,0.4672433599322493,0.012830620151477753,-0.12067911387228135,0.016958998797655545,0.0045020363263902005,,0.5645161290322581
2018-06-14,0.40435052708336455,0.46498492985965306,0.012903896582852447,-0.11691515005532822,0.017025402082392296,0.004494041711818528,,0.5645161290322581
2018-06-15,0.4044212862847566,0.4659132955442067,0.012892316784938223,-0.11397325730348942,0.017041304496117352,0.004491819915978595,,0.5806451612903226
2018-06-18,0.3984372966471146,0.46104927615167285,0.012991204566236826,-0.11696347353410863,0.01699699105433053,0.004491833354534751,,0.5645161290322581
2018-06-19,0.3975340077873303,0.46028510340912226,0.012985545229912224,-0.11900037257778515,0.017009773654113783,0.004491924431438078,,0.5645161290322581
2018-06-20,0.4007957979217048,0.4623673927403144,0.012864216185579931,-0.12108953484545071,0.01693246293756719,0.004539395783412114,,0.5645161290322581
2018-06-21,0.3767843185328088,0.43746360540186263,0.012668660547317375,-0.1818660493825499,0.01620539581953809,0.004236112106165361,,0.5806451612903226
2018-06-22,0.3638521535291679,0.42556383499246253,0.012635839929957536,-0.14505277023686902,0.01596712261782032,0.004211943405413661,,0.5806451612903226
2018-06-25,0.34922644725635504,0.4128828603886118,0.012524733486456923,-0.09729491199842456,0.015621984011027474,0.004128007578850813,,0.5806451612903226
2018-06-26,0.3337115626365502,0.396884369365172,0.012417016244413886,-0.11427811821604748,0.015278030494271249,0.004120754266134128,,0.5967741935483871
2018-06-27,0.341806027698572,0.4039541492662514,0.012347662909863336,-0.11098864961111782,0.015257780019889368,0.004118775166292229,,0.5967741935483871
2018-06-28,0.33493572060038335,0.396843580586267,0.01238247624698991,-0.09132610445970546,0.015239902911620523,0.004115465861578569,,0.5967741935483871
2018-06-29,0.3055652872862309,0.37251904323180846,0.012325943524144857,-0.06806397830867222,0.014841107356628518,0.004132111942576424,,0.5806451612903226
2018-07-02,0.29927297414513293,0.36645100089946625,0.012267352321698715,-0.07973209796572558,0.014714056943139509,0.004171479640445168,,0.5806451612903226
2018-07-03,0.2954575923034792,0.3652709920736536,0.012225764875116922,-0.08533461079622416,0.01464291484025024,0.004188359501832217,,0.5967741935483871
2018-07-05,0.2989047363300429,0.36702829069848414,0.012179323178840702,-0.07801846853635286,0.014635277243521776,0.00420909878218565,,0.5967741935483871
2018-07-06,0.26390621091819905,0.33558352612253955,0.012239828339944952,-0.06301393722068643,0.014268370847228451,0.004178714522130059,,0.5806451612903226
2018-07-09,0.26392395626979454,0.3400606621512204,0.012344399403637974,-0.06500178066239976,0.01443067643259177,0.0041667350453021106,,0.5806451612903226
2018-07-10,0.2513282205836677,0.3228956786646115,0.012220225423511392,-0.050428940606718965,0.01417695643684417,0.0041878300904567905,,0.5645161290322581
2018-07-11,0.25375133893274704,0.3222577845439822,0.012267988707767496,-0.04299469734766499,0.014217625477786338,0.004175709746535722,,0.5645161290322581
2018-07-12,0.24647990100827524,0.31557702541804056,0.012514968333620766,-0.03288542940615678,0.014460842692330673,0.004734549519910402,,0.5645161290322581
2018-07-13,0.24621836017224108,0.31345330214772965,0.012501224374304891,-0.029162030109191765,0.014429610032378137,0.0047349813489405,,0.5645161290322581
2018-07-16,0.242846408155178,0.3051646260038964,0.01246166826792209,-0.05352495197721186,0.0143814726810444,0.004700519601774214,,0.5806451612903226
2018-07-17,0.24102310824625311,0.30186265640446075,0.012376312644160569,-0.05685579590955927,0.014260313656269046,0.0047007996762647745,,0.5645161290322581
2018-07-18,0.23523282695138206,0.29519072849423117,0.01239153713677356,-0.06135210755220671,0.014362518136980243,0.004707207299383314,,0.5645161290322581
2018-07-19,0.2547684172763735,0.3177144881263339,0.012225709888745426,-0.08929658750417112,0.01416007381934007,0.00435060664689132,,0.5806451612903226
2018-07-20,0.24716576416221542,0.3139337172132157,0.012203184371851217,-0.09277665655355552,0.01406130073768786,0.004365836614356587,,0.5806451612903226
2018-07-23,0.2463043590343957,0.3128226209299104,0.012223428259182515,-0.09013843767036019,0.014083087758054655,0.004354903767146465,,0.5967741935483871
2018-07-24,0.23581000416411546,0.30470392558118053,0.012203253584349521,-0.08668821267418768,0.013944377680018267,0.004341178796070534,,0.5967741935483871
2018-07-25,0.2444684087631127,0.3115073237467635,0.012111486744927995,-0.074818039811847,0.01388413803453459,0.004301019181169734,,0.5806451612903226
2018-07-26,0.23417225455179666,0.30268722765294315,0.012138827832482185,-0.08725276558171162,0.01384509552423198,0.0044181620171134355,,0.5645161290322581
2018-07-27,0.23549176925731616,0.302615963216735,0.012129028490638037,-0.07496229844342192,0.013836307039269767,0.004411805671221571,,0.5806451612903226
2018-07-30,0.2299603020699955,0.2973684628733556,0.012238502961660541,-0.07256597660638087,0.013926789009723361,0.0044818790552888284,,0.5645161290322581
2018-07-31,0.23091110404841061,0.29817221215915773,0.012261213898626498,-0.08128568231713312,0.013943854340313843,0.004505684080550588,,0.5645161290322581
2018-08-01,0.21910410661008134,0.2863900291997023,0.012360223148189986,-0.08566621363558376,0.014008216143236938,0.004595410316475571,,0.5806451612903226
2018-08-02,0.21873279530796524,0.2865242264337929,0.012391737576902517,-0.07290844769755912,0.014027236530831795,0.004582567650542864,,0.5806451612903226
2018-08-03,0.21008037090827253,0.2803035411965045,0.01236013737751237,-0.08267859313964072,0.013937781651707993,0.004601627523239633,,0.5806451612903226
2018-08-06,0.20947587932670084,0.2786469371327663,0.012388450784401737,-0.08337628112984109,0.013937059230887361,0.004594097375211043,,0.5806451612903226
2018-08-07,0.21155431627875831,0.2804596905485981,0.01229699543254886,-0.08471868567967757,0.013850265985897732,0.00457167286573472,,0.5806451612903226
2018-08-08,0.20150328260577827,0.26853985470651887,0.012330907500408099,-0.09359393982780714,0.013795470346206566,0.004548735736042117,,0.5967741935483871
2018-08-09,0.2008757112745529,0.26880131846846694,0.012333778686459223,-0.09063854109320824,0.013783037811176964,0.004549437399847051,,0.5967741935483871
2018-08-10,0.20892857935073222,0.27538730837076114,0.012339387488560944,-0.08331246134694449,0.013846089957429229,0.004544446519862971,,0.5967741935483871
2018-08-13,0.20918549107206225,0.2756765258242616,0.012391664460134382,-0.0745997323715848,0.01386767453222784,0.004515589969488061,,0.5806451612903226
2018-08-14,0.20745210748224133,0.2756265203678603,0.01236354847620938,-0.07364606826421735,0.013818697096193903,0.004533074145283319,,0.5806451612903226
2018-08-15,0.208698838564931,0.2775230261811513,0.012461863849246996,-0.07981509516243496,0.013939742518565161,0.0045220184804820335,,0.5967741935483871
2018-08-16,0.21329352176584715,0.28139478375050087,0.01255709104290004,-0.09407330542637958,0.014068855368411992,0.004472824091424816,,0.5967741935483871
2018-08-17,0.21377892754463546,0.28358004962001504,0.012539290545595771,-0.0865590034782989,0.01404332646926246,0.004448705450502699,,0.5806451612903226
2018-08-20,0.21238961164927053,0.28183395845434706,0.012519114593991302,-0.08433028281022432,0.014002796762325647,0.004466564624458323,,0.5645161290322581
2018-08-21,0.21404138020002436,0.2846216303907234,0.012510119650991735,-0.07876786346247672,0.014006051865445799,0.004475756923178398,,0.5483870967741935
2018-08-22,0.21489595466121605,0.2859744724559759,0.012500959962769502,-0.08075140214862468,0.013989941359029917,0.004480988638217389,,0.532258064516129
2018-08-23,0.21569103717880997,0.28681454011983554,0.01259385771973869,-0.08291909098056287,0.014011638366669427,0.004472852631095401,,0.5483870967741935
2018-08-24,0.21891464506220468,0.28786166865527746,0.012637681946830783,-0.09218907895206378,0.014017269164210979,0.004489407790849794,,0.5645161290322581
2018-08-27,0.21434129280975137,0.2805099456489301,0.012580307926791611,-0.0648447318119356,0.013845054730695134,0.004485585474768788,,0.5483870967741935
2018-08-28,0.20313320882999014,0.2715127153041185,0.012492699855040566,-0.055451184192513034,0.013706096350737775,0.00457250184892303,,0.5483870967741935
2018-08-29,0.20019851677176062,0.2690707032599382,0.01247046097029127,-0.051553494504222204,0.013663728941388871,0.004583032423082337,,0.5483870967741935
2018-08-30,0.19807508161873752,0.26597423151652744,0.012406985849986323,-0.05686820890461502,0.01361412160935922,0.0046272332282629326,,0.5645161290322581
2018-08-31,0.19853045007255532,0.26599511109192575,0.012337096803822743,-0.05345862985944266,0.013568222269391774,0.004685643282728311,,0.5645161290322581
2018-09-04,0.19688168213253618,0.2656184339181584,0.012594850097428263,-0.047286834817211715,0.01367514849944817,0.004897395855760396,,0.5483870967741935
2018-09-05,0.18041020536623226,0.2508659663450218,0.012577548786245585,-0.05131808858544691,0.013553184516823281,0.004893795760129923,,0.5483870967741935
2018-09-06,0.1822705220022876,0.25199099810168435,0.012594364481887131,-0.04566775875573503,0.013602310470783342,0.004900613934338677,,0.532258064516129
2018-09-07,0.18165969762721218,0.25188624740734,0.012712914897820417,-0.045971097937771856,0.013677026859975319,0.0049017644769760674,,0.5483870967741935
2018-09-10,0.17988361152109186,0.25003519935873625,0.01289894004791626,-0.04294730540252048,0.013798526532882908,0.005000214528642717,,0.5483870967741935
2018-09-11,0.178817798892879,0.24954566824385516,0.012965745627514312,-0.05028175683331747,0.013832056182034487,0.004950169252189037,,0.532258064516129
2018-09-12,0.1745800827873187,0.24633584686475168,0.013036335454609312,-0.051244638628903,0.013817410463546913,0.004974713068570885,,0.5161290322580645
2018-09-13,0.17727385442781368,0.24560070353354807,0.013067706155324023,-0.06004274080344647,0.01384733556134322,0.004991213037448366,,0.5
2018-09-14,0.17813704992887489,0.24618239242710835,0.013119011543466891,-0.06231283141897821,0.013835043123350273,0.0050108912320093735,,0.5
2018-09-17,0.17896353931281378,0.24853236027601433,0.013037073913916206,-0.06526477112545599,0.013814949843954663,0.005004374714291224,,0.5161290322580645
2018-09-18,0.1805776536834061,0.25041466688981645,0.013023517189553835,-0.07368541457220541,0.013787961964446462,0.00500632348365399,,0.5161290322580645
2018-09-19,0.1776315297702109,0.24940784218370396,0.013138892018586113,-0.06854031578691684,0.013895051309647688,0.004957442396099734,,0.5
2018-09-20,0.17758336933761687,0.24965017443215004,0.013015082497343886,-0.06147066399271199,0.013821454258528956,0.005045707220372258,,0.4838709677419355
2018-09-21,0.17945676166006497,0.24992015981397905,0.012908387519910748,-0.06631696353569791,0.013748706119421465,0.005079295395200903,,0.4838709677419355
2018-09-24,0.16001366279587526,0.23333443682048902,0.013036567099747218,-0.0651957636759638,0.01372339156679155,0.005161798148136864,,0.46774193548387094
2018-09-25,0.16032375247488684,0.23356192387133512,0.01301190886178419,-0.058595177691732996,0.013721669297254734,0.005182990930404236,,0.46774193548387094
2018-09-26,0.15298544315572835,0.22800130173934105,0.012960690432845177,-0.043845307577384626,0.013651698320375976,0.005225158005323017,,0.46774193548387094
2018-09-27,0.15039502980357894,0.22670329412641826,0.012882943499091186,-0.03618000297438586,0.013506123973153608,0.005259276891042099,,0.4838709677419355
2018-09-28,0.15083290121713563,0.22819647843918922,0.012940622681088388,-0.03507135379075817,0.013546455453003257,0.005240206546229446,,0.5
2018-10-01,0.15215462836079477,0.23005349850316625,0.012979452787122838,-0.03314610490928807,0.013594125023127141,0.00520991961497655,,0.5
2018-10-02,0.14683896239299474,0.22449782267913865,0.013113274335780033,-0.03091741257864439,0.013613237661405151,0.005220414287523569,,0.5
2018-10-03,0.1405384276557519,0.22238325210978124,0.013164197885147428,-0.0316287153151362,0.013641771488901442,0.005194303727908963,,0.5161290322580645
2018-10-04,0.1413521217955361,0.22109049889747653,0.013160835165688327,-0.033126386263331975,0.013693374956154808,0.005195118745281186,,0.532258064516129
2018-10-05,0.1406652231354078,0.20949658267316573,0.013041873032622692,-0.02331343150390457,0.013522302468924309,0.005234824231812569,,0.532258064516129
2018-10-08,0.14015922164085617,0.20956048559820323,0.013108392385467465,-0.016911646439410497,0.013553205764458853,0.005192483393050752,,0.5161290322580645
2018-10-09,0.13230597787622392,0.20671841014064662,0.013112915494795272,-0.008598845956476742,0.013487576693440983,0.005192238885525759,,0.5
2018-10-10,0.24571135579786366,0.2994184139508141,0.012903575519036889,-0.0038496096911176236,0.014188980540766368,0.004743481701592869,,0.4838709677419355
2018-10-11,0.2831595553698776,0.3323590119440112,0.012944449789970967,0.0918389963583518,0.014578277893909908,0.004745979302848977,,0.46774193548387094
2018-10-12,0.30294390683967987,0.3507195678432652,0.01290801828489562,0.059187568131259735,0.014656089646373884,0.004736206826290334,,0.4838709677419355
2018-10-15,0.3045989315740987,0.35245517081383565,0.012922600444893656,0.04403841611138513,0.014688698984924958,0.004727759784071253,,0.5
2018-10-16,0.3261011081418225,0.3693223744626222,0.013072740862370712,0.04926961190383631,0.014994036200740786,0.004932147033769874,,0.5
2018-10-17,0.32593766896716875,0.3684103492942322,0.01298205956975345,0.04912655273595816,0.014829410138567976,0.004914828077943523,,0.5161290322580645
2018-10-18,0.3471600957916229,0.3879525119057794,0.01304782011788249,0.04255401920780635,0.015100909392568427,0.004882808753590904,,0.5
2018-10-19,0.3393163625778816,0.38128357178105643,0.013313102485694617,0.04446004796381565,0.015295329362223513,0.005181816691688979,,0.5
2018-10-22,0.33741897804314097,0.37909469851889155,0.013464942936070352,0.03195821541108702,0.015484717836848521,0.005352755274644034,,0.5
2018-10-23,0.33321508598690325,0.3762265235128877,0.013556940912624505,0.04391615668596228,0.015545615016416181,0.005362109516024646,,0.5
2018-10-24,0.36715884260685794,0.4105716985184173,0.013428373616334427,0.05560655226730311,0.01598716257835068,0.00501206813584325,,0.4838709677419355
2018-10-25,0.3787420366302057,0.4289806591922293,0.013815322987497188,0.005207829660915189,0.01649158961624742,0.005948083349067845,,0.5
2018-10-26,0.39425914820799823,0.44020901861754147,0.01389884996268298,-0.00890356799441089,0.01674231284427179,0.006049071897070382,,0.5
2018-10-29,0.38776611018369844,0.4338587075432052,0.013994837418158965,0.0016094796008944412,0.016863676284568842,0.006155285487834605,,0.4838709677419355
2018-10-30,0.40892818829596855,0.4513373310739496,0.013958239640835491,-0.005917164266903734,0.017080427620946245,0.006128924852387149,,0.4838709677419355
